Time,original_time,x,y,vx,vy,theta,omega,ax,steering_angle,cmd_steering_angle,cmd_velocity,velocity_error
3.2750000000000004,1.751294686402272e+18,8.13679117769732,2.190411716492737,2.895036815228173,-0.26233234233320646,0.4869469555610694,1.7618206554084408,-1.7384481287611708,0.04141837744500252,0.0,0.0,2.895036815228173
3.3000000000000003,1.751294686427272e+18,8.221011098221679,2.2193568980610006,2.8425124520512073,-0.29973942825012756,0.5453595124367935,1.7605556546279164,-2.3323847382752203,0.011787036647681107,0.0,0.0,2.8425124520512073
3.325,1.7512946864522719e+18,8.272917772655797,2.2445116410061905,2.7736116885676205,-0.3289728683709285,0.5835357588254894,1.7181547960298094,-2.877424799038828,-0.006571448378945362,0.0,0.0,2.7736116885676205
3.35,1.751294686477272e+18,8.327852792442894,2.2711339649462166,2.691378476075284,-0.34763602780156677,0.623939288306517,1.6096353044476095,-3.339832951418366,-0.014105094508947888,0.0,0.0,2.691378476075284
3.375,1.751294686502272e+18,8.379564998739855,2.307322589356897,2.5996911871565556,-0.3537698646177404,0.6579188307691007,1.4220480295196392,-3.7125398625718407,-0.01354552424189868,0.0,0.0,2.5996911871565556
3.4000000000000004,1.751294686527272e+18,8.450877932478761,2.360734652398488,2.5019028777877734,-0.3456451074829762,0.7096927703811708,1.1620197077249257,-4.01389688544303,-0.008596598817690213,0.0,0.0,2.5019028777877734
3.4250000000000003,1.751294686552272e+18,8.513201346840702,2.401845861496766,2.3997561487043306,-0.32223727869432606,0.762577223712108,0.8566265988772782,-4.278107252263499,-0.0026703671169642585,0.0,0.0,2.3997561487043306
3.45,1.7512946865772718e+18,8.577095935621479,2.453908303679458,2.2929923958182283,-0.2842603261034102,0.7985799541641188,0.5464328004378346,-4.540777787682918,0.0019219700763902783,0.0,0.0,2.2929923958182283
3.475,1.751294686602272e+18,8.617392444817137,2.4853958901266235,2.1797988897128016,-0.23517889850195062,0.8323240770988698,0.2732941580636019,-4.824661594991611,0.004204949741387304,0.0,0.0,2.1797988897128016
3.5,1.751294686627272e+18,8.669294289369503,2.545375554368678,2.05792173847277,-0.18141840584317362,0.8030143286637375,0.06812435719841059,-5.130386939687571,0.004310749120436696,0.0,0.0,2.05792173847277
